quantity,item_value,description,ocid
129.0,0.448,MARCADOR PERMANENTE AZUL PUNTA REDONDA,ocds-5wno2w-CE-20220002231408-2783
8109.0,0.1288,CARPETAS FOLDER DE CARTULINA MANILA (VINCHA INCLUIDA),ocds-5wno2w-CE-20220002231413-2783
15.0,0.9856,SENALADORES TIPO BANDERITAS,ocds-5wno2w-CE-20220002231179-96969
1000.0,0.78904,CD S REGRABABLES CON CAJA CD-RW,ocds-5wno2w-CE-20220002231419-2783
200.0,1.1312,FUNDA DE BASURA DOMESTICA NEGRA 23X28 pulgadas,ocds-5wno2w-CE-20220002231369-54082
44.0,4.3176,FLASH MEMORY 16 GB,ocds-5wno2w-CE-20220002231559-20836
11.0,42.9072,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20220002231197-423644
76.0,19.98,CANASTA DE PRODUCTOS ALIMENTICIOS-FRUTAS FRESCAS,ocds-5wno2w-CE-20220002231246-20836
64.0,17.85,CANASTA DE PRODUCTOS ALIMENTICIOS-LEGUMBRES-VERDURAS-HORTALIZAS FRESCAS,ocds-5wno2w-CE-20220002231246-20836
5.0,0.4032,ANILLOS ADHESIVOS REFUERZOS DE HOJAS (PAPEL) 500U,ocds-5wno2w-CE-20220002231150-109752
20.0,4.8104,FLASH MEMORY 32 GB,ocds-5wno2w-CE-20220002231434-2783
10.0,1.3776,RECOGEDOR DE BASURA,ocds-5wno2w-CE-20220002231232-88030
175.0,8.0416,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,ocds-5wno2w-CE-20220002231532-64127
20.0,0.224,CLIPS STANDAR 32 MM METALICOS,ocds-5wno2w-CE-20220002231177-96969
129.0,0.4928,MARCADOR PERMANENTE ROJO PUNTA REDONDA,ocds-5wno2w-CE-20220002231417-2783
210.0,1.8256,LAPIZ HB CON GOMA CAJA 12 UNIDADES,ocds-5wno2w-CE-20220002231420-2783
512.0,0.4984,ESTILETE (REFORZADO PUNTA METALICA),ocds-5wno2w-CE-20220002231427-2783
1.0,3670.0,PERITAJES CONDICION Y AVALUO DE INMUEBLES,ocds-5wno2w-CDC-ANDEC-001-22-467908
1.0,17260.0,CERTIFICACION DE SSITEMAS DE GESTION,ocds-5wno2w-CDC-CBDMQ-006-2022-2525
1.0,3800.0,CONSULTORIA EN ESTRUCTURA ORGANIZACIONAL EMPRESARIAL,ocds-5wno2w-CDC-CBMPAS-01-2022-26752
1.0,15000.0," SERVICIOS DE ASISTENCIA DE ASESORAMIENTO, ORIENTACION Y OPERACIONALES RELATIVOS A LA GESTION DE LOS RECURSOS HUMANOS DE UNA ORGANIZACION. LAS FUNCIONES DE CONSULTORIA EN MATERIA DE RECURSOS HUMANOS PUEDEN INCLUIR LA ACTIVIDAD DE  AUDITORIA DE LA FUNCION ",ocds-5wno2w-CDC-EPMAPS-005-2022-258814
1.0,13611.25,"SERVICIOS DE PLANIFICACION Y DISENO PAISAJISTICO DE PARQUES, ZONAS COMERCIALES Y RESIDENCIALES, ETC, COMO LOS SERVICIOS DE INSPECCION DURANTE LA FASE DE CONSTRUCCION",ocds-5wno2w-CDC-GADCP-008-2022-34880
1.0,25303.7,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-CDC-GADCP-009-2022-34880
1.0,,SERVICIOS DE ASISTENCIA OPERACIONALES DE ORIENTACION Y DE ASESORAMIENTO EN RELACION CON LA ESTRATEGIA Y NORMATIVA DE SOCIEDADES Y CON LA PLANIFICACION ESTRUCTURACION Y SUS ACTUACIONES DE CONSULTORIA EN MATERIA DE GESTION GENERAL INCLUYE LAS PLANES DE ESTR,ocds-5wno2w-CDC-GADMCSPP-03-2022-85942
1.0,11403.2,SERVICIOS DE DISENO DE INGENIERIA PARA  PUENTES,ocds-5wno2w-CDC-GADPEO-03-2022-17250
1.0,12575.4,SERVICIOS DE ENSAYO Y ANALISIS DE LAS PROPIEDADES QUIMICAS Y BIOLOGICAS DEL AGUA,ocds-5wno2w-CDC-GADMLT-002-2022-2670
1.0,3927.0,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-CDC-GADPRPP-002-2022-126161
1.0,303395.7747,ASFALTADO DE VIAS,ocds-5wno2w-COTO-GADMEC-002-2022-79292
1.0,673067.3005,SERVICIOS GENERALES DE CONSTRUCCION  PARA ESPARCIMIENTO:   PARQUES ,ocds-5wno2w-COTO-GADMLM-006-2022-72467
1.0,90724.53,REPARACION Y MANTENIMIENTO DE LINEAS Y SUBESTACIONES,ocds-5wno2w-COTS-CNELMLG-02-2022-462114
1.0,229200.0,SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTRA MAQUINARIA PARA FINES GENERALES N.C.P.,ocds-5wno2w-COTS-GADMT-002-2022-2586
1.0,99003.27,FISCALIZACION DE OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-LCC-MIMG-033-2022-44856
31918.79,1.16,"SERVICIO DE MANTENIMINETO DE CARRETERAS REPOSICION DE CARPETA ASFALTICA, PAVIMENTO",ocds-5wno2w-LICO-GADMCH0001-2022-43412
78.92,14.65,FRESADORA PARA PAVIMENTOS ASFALTICOS E HIDRAULICOS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
30697.35,0.43,"SERVICIOS GENERALES DE CONSTRUCCION  EN CARRETERAS (EXCEPTO CARRETERAS SOBREELEVADAS), CALLES",ocds-5wno2w-LICO-GADMCH0001-2022-43412
2859.11,11.75,"SERVICIOS GENERALES DE CONSTRUCCION  EN CARRETERAS (EXCEPTO CARRETERAS SOBREELEVADAS), CALLES",ocds-5wno2w-LICO-GADMCH0001-2022-43412
293058.78,0.22,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
30522.25,1.27,ASFALTADO DE VIAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
32751.48,0.54,ASFALTADO DE VIAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
30522.25,13.88,ASFALTADO DE VIAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
1578.25,9.21,ASFALTADO DE VIAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
260736.44,0.24,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
175.1,29.81,ADOQUINES EXAGONALES DE CONCRETO  300 KG/CM2M2 DE RESISITENCIA,ocds-5wno2w-LICO-GADMCH0001-2022-43412
11086.26,1.14,"SERVICIO DE MANTENIMINETO DE CARRETERAS REPOSICION DE CARPETA ASFALTICA, PAVIMENTO",ocds-5wno2w-LICO-GADMCH0001-2022-43412
6097.44,1.54,EXCAVACIONES,ocds-5wno2w-LICO-GADMCH0001-2022-43412
38779.72,0.33,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
11086.26,0.43,"SERVICIOS GENERALES DE CONSTRUCCION  EN CARRETERAS (EXCEPTO CARRETERAS SOBREELEVADAS), CALLES",ocds-5wno2w-LICO-GADMCH0001-2022-43412
2217.25,11.75,"SERVICIOS GENERALES DE CONSTRUCCION  EN CARRETERAS (EXCEPTO CARRETERAS SOBREELEVADAS), CALLES",ocds-5wno2w-LICO-GADMCH0001-2022-43412
227268.13,0.22,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
3325.88,9.26,"SERVICIOS GENERALES DE CONSTRUCCION  EN CARRETERAS (EXCEPTO CARRETERAS SOBREELEVADAS), CALLES",ocds-5wno2w-LICO-GADMCH0001-2022-43412
340902.7,0.22,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
11086.26,1.27,ASFALTADO DE VIAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
11086.26,0.54,ASFALTADO DE VIAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
11086.26,13.88,ASFALTADO DE VIAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
91461.65,0.24,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
1429.17,2.11,EXCAVACIONES,ocds-5wno2w-LICO-GADMCH0001-2022-43412
389.09,3.16,EXCAVACIONES,ocds-5wno2w-LICO-GADMCH0001-2022-43412
4.37,7.22,EXCAVACIONES,ocds-5wno2w-LICO-GADMCH0001-2022-43412
213.4,11.26,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCH0001-2022-43412
17.15,18.66,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCH0001-2022-43412
7.5,30.98,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCH0001-2022-43412
361.2,54.68,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCH0001-2022-43412
4.0,285.7,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCH0001-2022-43412
5.0,1961.57,SERVICIOS DE ALBAÑILERIA,ocds-5wno2w-LICO-GADMCH0001-2022-43412
150.42,15.06,ARENAS DE MAR,ocds-5wno2w-LICO-GADMCH0001-2022-43412
8724.36,0.22,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
1460.69,4.84,RELLENOS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
211.39,4.35,MOVIMIENTOS DE TIERRAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
10.0,794.17,"LUMINARIAS INCANDESCENTES, UNIDADES DE REFLECTOR, LAMPARAS FLUORESCENTES, UNIDADES CON REFLECTOR SE ",ocds-5wno2w-LICO-GADMCH0001-2022-43412
2300.0,4.96,"CABLE FLEXIBLE DE COBRE DE USO GENERAL PARA UN VOLTAJE DE HASTA 600 V, CALIBRE 4 AWG",ocds-5wno2w-LICO-GADMCH0001-2022-43412
156.0,76.19,"LUMINARIAS INCANDESCENTES, UNIDADES DE REFLECTOR, LAMPARAS FLUORESCENTES, UNIDADES CON REFLECTOR SE ",ocds-5wno2w-LICO-GADMCH0001-2022-43412
1075.0,63.73,SEPARADORES DE VIAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
380.0,35.4,SEPARADORES DE VIAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
80.0,83.03,BOLARDOS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
8204.1,7.62,DEMARCACION DE CALZADAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
20713.6,1.37,DEMARCACION DE CALZADAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
54.0,31.47,DEMARCACION DE CALZADAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
8.0,591.65,DEMARCACION DE CALZADAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
1.0,630.19,DEMARCACION DE CALZADAS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
50.0,128.98,SERVICIOS DE ALBAÑILERIA,ocds-5wno2w-LICO-GADMCH0001-2022-43412
30.0,19.67,LIMPIEZA DE SEDIMENTOS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
200.0,4.43,SUMINISTRO DE AGUA EN TANQUEROS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
1.0,1534.0,"CONFECCION DE VALLAS PUBLICITARIAS, INCLUYE ROTULOS, VALLAS, GIGANTOGRAFIAS, ETC",ocds-5wno2w-LICO-GADMCH0001-2022-43412
10.0,148.85,ROLLO DE MALLA PARA CERRAMIENTO,ocds-5wno2w-LICO-GADMCH0001-2022-43412
3000.0,0.15,CINTA DE SEGURIDAD,ocds-5wno2w-LICO-GADMCH0001-2022-43412
20.0,71.27,PRENDAS DE VESTIR PARA SEGURIDAD INDUSTRIAL,ocds-5wno2w-LICO-GADMCH0001-2022-43412
6348.92,0.53,TRANSPORTE DE MATERIALES ARIDOS,ocds-5wno2w-LICO-GADMCH0001-2022-43412
25538.0,0.78,TOPOGRAFICOS Y SIMILARES,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
9227.0,0.69,SERVICIOS DE DESBROCE DE VEGETACION PARA ZONAS ABIERTAS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
109.0,7.0,SERVICIOS DE DERRIBO Y DEMOLICION  DE EDIFICIOS Y OTRAS ESTRUCTURAS ,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
4.0,681.13,POSTE CIRCULAR DE HORMIGON ARMADO DE 12  M X 400 KG.,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
780.0,17.94,RELLENOS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
5197.0,4.28,SERVICIOS QUE REQUIEREN LA CONSTRUCCION DE ENCOFRADOS Y DE REFUERZOS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
5197.0,24.97,"SERVICIOS QUE UTILIZAN EN GENERAL HORMIGON (CIMIENTOS GENERALES, HILADAS DE BASE, CIMENTACION SOBRE LOSAS, PUNTALES, PAVIMENTOS, ETC.)",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
2307.0,17.62,MOVIMIENTOS DE TIERRAS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
11534.0,12.75,"SERVICIOS QUE UTILIZAN EN GENERAL HORMIGON (CIMIENTOS GENERALES, HILADAS DE BASE, CIMENTACION SOBRE LOSAS, PUNTALES, PAVIMENTOS, ETC.)",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
11534.0,9.69,"MALLA ELECTROSOLDADA PARA REFUERZO DE HORMIGON D=5,5; 6250X2400; 150X150 MM",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
4720.0,6.07,SERVICIOS DE ALBAÑILERIA,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
9328.0,3.24,EXCAVACIONES,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
693.0,10.91,EXCAVACIONES,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
10019.0,2.91,"MANEJO, LIMPIEZA DE LODOS",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
17792.0,0.76,EXCAVACIONES,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
17792.0,0.87,"CONSTRUCCION, RECONSTRUCCION Y MANTENIMIENTO DE CARRETERAS",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
1557.0,5.82,RELLENOS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
3588.0,21.18,RELLENOS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
754.0,23.03,RELLENOS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
2079.0,36.23,"SERVICIOS QUE UTILIZAN EN GENERAL HORMIGON (CIMIENTOS GENERALES, HILADAS DE BASE, CIMENTACION SOBRE LOSAS, PUNTALES, PAVIMENTOS, ETC.)",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
378.0,15.23,ARENAS DE RIO,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
12769.0,23.76,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
5023.0,1.64,"SERVICIO DE MANTENIMINETO DE CARRETERAS REPOSICION DE CARPETA ASFALTICA, PAVIMENTO",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
5023.0,18.95,ASFALTADO DE VIAS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
143.0,178.79,"SERVICIOS QUE UTILIZAN EN GENERAL HORMIGON (CIMIENTOS GENERALES, HILADAS DE BASE, CIMENTACION SOBRE LOSAS, PUNTALES, PAVIMENTOS, ETC.)",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
40.0,136.82,PLANTAS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
2254.0,3.61,EXCAVACIONES,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
562.0,54.97,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
990.0,42.08,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
518.0,25.0,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
224.0,19.05,ARENAS DE RIO,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
27.0,801.49,"SERVICIOS QUE UTILIZAN EN GENERAL HORMIGON (CIMIENTOS GENERALES, HILADAS DE BASE, CIMENTACION SOBRE LOSAS, PUNTALES, PAVIMENTOS, ETC.)",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
88.0,105.33," SERVICIOS DE INSTALACION DE PRODUCTOS METALICOS ELABORADOS, EXCEPTO MAQUINARIA Y EQUIPO",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
2.0,79.98,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
2.0,126.75,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
23.0,801.49,"SERVICIOS QUE UTILIZAN EN GENERAL HORMIGON (CIMIENTOS GENERALES, HILADAS DE BASE, CIMENTACION SOBRE LOSAS, PUNTALES, PAVIMENTOS, ETC.)",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
803.0,3.61,EXCAVACIONES,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
1672.0,19.66,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
160.0,19.05,ARENAS DE RIO,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
86.0,285.82,HORMIGON PREMEZCLADO,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
459.0,25.0,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
50.0,102.6,CONSTRUCCION DE REDES URBANAS DE ALCANTARILLADO,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
150.0,25.48,SERVICIOS GENERALES DE REPARACION Y MANTENIMIENTO,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
180.0,169.18,AGUA POTABLE,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
2680.0,3.61,EXCAVACIONES,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
2161.0,7.21,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
20.0,5.11,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
2.0,5813.29,ACCESORIOS PARA TUBERIA,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
2.0,11.47,TUBOS DE PVC,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
507.0,3.24,EXCAVACIONES,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
507.0,2.91,"MANEJO, LIMPIEZA DE LODOS",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
102.0,17.94,RELLENOS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
85.0,17.62,MOVIMIENTOS DE TIERRAS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
34.0,154.97,"SERVICIOS QUE UTILIZAN EN GENERAL HORMIGON (CIMIENTOS GENERALES, HILADAS DE BASE, CIMENTACION SOBRE LOSAS, PUNTALES, PAVIMENTOS, ETC.)",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
282.0,237.76,"SERVICIOS QUE UTILIZAN EN GENERAL HORMIGON (CIMIENTOS GENERALES, HILADAS DE BASE, CIMENTACION SOBRE LOSAS, PUNTALES, PAVIMENTOS, ETC.)",ocds-5wno2w-LICO-GADMCPE-01-2022-19326
701.0,10.15,SERVICIOS QUE REQUIEREN LA CONSTRUCCION DE ENCOFRADOS Y DE REFUERZOS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
24400.0,2.22,VARILLAS DE HIERRO PARA LA CONSTRUCCION,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
130.0,13.33,JUNTAS DE EXPANSION PARA CONSTRUCCION ,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
1545.0,28.32,DEMARCACION DE CALZADAS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
2599.0,0.7,PINTURA PARA DEMARCACIóN VIAL BASE SOLVENTE COLOR BLANCO TIPO DE RESINA ACRILICO,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
40.0,234.42,PARTES YI PIEZAS DE ROTULOS DE SENALIZACION INDUSTRIAL,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
40.0,240.52,PARTES YI PIEZAS DE ROTULOS DE SENALIZACION INDUSTRIAL,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
100.0,0.54,CINTA DE DEMARCACION,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
18.0,135.17,SERVICIOS DE INSTALACION PARA TODOS LOS TIPOS DE OBRAS DE CALLE (POR EJEMPLO VALLAS PROVISIONALES),ocds-5wno2w-LICO-GADMCPE-01-2022-19326
2.0,681.36,PARTES YI PIEZAS DE ROTULOS DE SENALIZACION INDUSTRIAL,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
400.0,3.16,SUMINISTRO DE AGUA EN TANQUEROS,ocds-5wno2w-LICO-GADMCPE-01-2022-19326
1.0,51972.23,SEGURO MULTIRIESGO,ocds-5wno2w-LSG-DD09D04-002-2022-161795
1.0,76685.94,READECAUCION DE EDIFICACIONES ESCOLARES,ocds-5wno2w-MC0-09D24-2022-003-461337
1.0,7740.01,SEGUROS POR CHOQUE,ocds-5wno2w-LICS-INNEP-001-2022-591024
1.0,196362.86,READECAUCION DE EDIFICACIONES ESCOLARES,ocds-5wno2w-MCO-06D01-002-2022-533868
1.0,80301.54,SERVICIOS DE ALBAÑILERIA,ocds-5wno2w-MCO-09D24-2022-002-461337
1.0,17273.49,SERVICIOS DE ALBAÑILERIA,ocds-5wno2w-MCOB-01D02-001-2022-533253
1.0,119435.1081,CONSTRUCCION DE REDES URBANAS DE  AGUA POTABLE,ocds-5wno2w-MCO-EPEMAPAA-002-22-545597
1.0,119999.67,"SERVICIOS GENERALES DE CONSTRUCCION (INCLUIDAS LAS OBRAS NUEVAS, AMPLIACIONES, REFORMAS Y RENOVACION) EN ALMACENES Y EDIFICIOS INDUSTRIALES, TALES COMO LOS DE LA INDUSTRIA MANUFACTURA Y LIGERA",ocds-5wno2w-MCO-GADMLA-007-2022-91040
1.0,95128.691,OTRAS OBRAS DE INGENIERIA CIVIL,ocds-5wno2w-MCO-GADPRB_01-2022-121193
1.0,78559.64,HORMIGON PREMEZCLADO,ocds-5wno2w-MCO-GADPRPP-002-2022-126161
1.0,15200.0,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",ocds-5wno2w-MCS-5BI-2022-001-69973
1.0,50220.0,SERVICIOS RELACIONADOS CON  LA DISTRIBUCION DE ELECTRICIDAD ( A COMISION O POR CONTRATO),ocds-5wno2w-MCS-EERCS-002-2022-56835
1.0,7990.0,"SERVICIOS DE TRANSPORTE AEREO  DE PASAJEROS POR LINEAS AEREAS DE SERVICIO  EN HORARIOS REGULAR, INCLUSO LOS HELICOPTEROS DE CUALQUIER TIPO",ocds-5wno2w-MCS-SETEGISP-001-22-129983
1.0,16071.43,GASOLINA,ocds-5wno2w-MCS-PVIAL-002-2022-591671
1.0,5960.0,MANTENIMIENTO DEL SISTEMA ELECTRONICO DE AVIONES,ocds-5wno2w-RE-ALA23-003-2022-119075
1.0,21918.5,MANTENIMIENTO DEL SISTEMA ELECTRONICO DE AVIONES,ocds-5wno2w-RE-ALA23-004-2022-119075
1.0,7950.0,CONTRATACIÓN DE ESPACIOS PUBLICITARIOS PARA LOS ANUNCIOS DE RADIO Y TELEVISIÓN DEL CLIENTE EN LAS EMISORAS Y CANALES ELEGIDOS O SUGERIDOS POR LA AGENCIA,ocds-5wno2w-RE-CEFAS-01-2022-163197
1.0,21000.0,SERVICIOS DE SUMINISTROS DE UNA CONEXION DIRECTA A INTERNET,ocds-5wno2w-RE-CEP-GPI-003-2022-12001
1.0,120554.82,"SERVICIOS DE PLANIFICACION, CREACION Y EJECUCION DE LA TOTALIDAD O DE PARTE DE LAS CAMPANAS DE PUBLICIDAD, INCLUIDA LA SELECCION DE LOS MEDIOS DE INFORMACION QUE SE VAN A UTILIZAR, EL DISENO DE ANUNCIOS, ILUSTRACIONES, CARTELES, ETC., CONFECCION DE GUIONE",ocds-5wno2w-RE-CSPS-CBDMQ-02-202-2525
1.0,1785.71,SERVICIOS DE DIFUSION DE MUESTRAS Y OTRO MATERIAL PUBLICITARIO,ocds-5wno2w-RE-EMMSZACH-03-2022-585675
1.0,17880.5,TERMINAL DE DIRECCION,ocds-5wno2w-RE-GADMSPP-008-2022-24505
1.0,19000.0,SERVICIOS DE PRODUCCION DE EVENTOS,ocds-5wno2w-RE-GADPRE-01-202-115590
1.0,6000.0,SERVICIOS DE PRODUCCION Y PRESENTACION PARA REPRESENTACIONES ARTISTICAS LUZ Y SONIDO,ocds-5wno2w-RE-GADPS-002-2022-111581
1.0,281788.14,SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR,ocds-5wno2w-RE-PU-CBDMQ-008-2022-2525
1.0,11724.57,SERVICIOS DE MANTENIMIENTO Y REPARACION DE ASCENSORES,ocds-5wno2w-RE-PU-CGFT-4-2022-2562
1.0,19234.74,"SERVICIOS PARA PERMITIR, OTORGAR O AUTORIZAR DE OTRA MANERA EL USO DE DERECHOS PARA UTILIZAR PROGRAMAS DE COMPUTACION, DESCRIPCION DE PROGRAMAS Y MATERIALES DE APOYO PARA SISTEMAS Y  APLICACIONES DE SOFTWARE",ocds-5wno2w-RE-PU-GADPP-6-2022-2426
1.0,29700.0,SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR,ocds-5wno2w-RMCBS-HGA-001-2022-2764
1.0,7789.0,SERVICIOS DE VENTA O ARRENDAMIENTO DE ESPACIO O TIEMPO PARA ANUNCIOS EN LOS PERIODICOS,ocds-5wno2w-R-RE-CSCD-GADMA-001--2161
1.0,,SERVICIO DE CONSTRUCCION Y MANTENIMIENTO DE EFICACIONES Y PREDIOS,ocds-5wno2w-SIE-01-DDM-2022-83636
1.0,,"Amoxicilina + Ácido clavulánico, Sólido oral (polvo), (250 mg + 62,5 mg)/5 mL, Caja x frasco para reconstituir a 100 mL (mínimo) con dosificador",ocds-5wno2w-SIE-19D01-03-2022-569186
1.0,,"SERVICIOS DE MANTENIMIENTO Y REPARACION DE VEHICULOS DE MOTOR. ESTOS SERVICIOS PUEDEN INCLUIR LA REVISION DEL MOTOR, LA PUESTA A PUNTO DEL MOTOR, EL AJUSTE Y LA REPARACION DEL CARBURADOR, EL AJUSTE Y LA REPARACION DE LOS ELEMENTOS DE LA DIRECCION, LA REPA",ocds-5wno2w-SIE-05AGROPZACHIN-22-324558
1.0,,CAMARA PARA TERMOGRAFIA DETECCION Y REGISTRO DE IMAGENES TERMICAS,ocds-5wno2w-SIE-CELEGU-089-2022-238940
1.0,,REPARACION Y MANTENIMIENTO DE AIRE ACONDICIONADO,ocds-5wno2w-SIE-CELL-016-2022-3283
7500.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-CMFIEDM-011-2022-748941
500.0,,TERMINALES Y CONECTORES DE CABLES,ocds-5wno2w-SIE-CNELESM-003-2022-462114
46.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-CNELSTE-010-2022-462114
4141.0,,"HIERRO SACARATADO, OXIDO DE 100 MG/5 ML",ocds-5wno2w-SIE-DD08D04S-23-2022-167462
