quantity,item_value,description,ocid
1.0,,SERVICIOS DE PRODUCCION DE EVENTOS,ocds-5wno2w-SIE-EDECEP-002-2021-363621
1.0,,SERVICIOS COMERCIALES AL POR MENOR DE  ARTICULOS DE FERRETERIA  Y HERRAMIENTAS DE MANO TIENDAS ESPECIALIZADAS,ocds-5wno2w-SIE-EP-EMAPAR-018-21-334029
1.0,,MEZCLA ASFÁLTICA,ocds-5wno2w-SIE-EP-EMAPAR-017-21-334029
197.0,,EQUIPOS Y ACCESORIOS PARA SEGURIDAD INDUSTRIAL,ocds-5wno2w-SIE-EPMAPS-008-2021-258814
1.0,,COMPUTADORAS PORTATILES ALTO,ocds-5wno2w-SIE-EPP-2020967-21-253178
30.0,,"ABONOS ANIMALES O VEGETALES, ESTEN O NO MEZCLADOS O QUIMICAMENTE TRATADOS; ABONOS PRODUCIDOS POR MEZCLA O TRATAMIENTO QUIMICO DE PRODUCTOS DE ORIGEN ANIMAL O VEGETAL: BONIGAS, COMPOSTE, DESPERDICIOS DE LANA, DE PELO DE ANIMALES, DE BELLONES SUCIOS,GUANO, ",ocds-5wno2w-SIE-ESPOCH-UCP-44-21-53390
4.0,,"PRENDAS DE VESTIR CONFECCIONADAS CON TEJIDOS IMPREGNADOS, BANADOS, REVESTIDOS O LAMINADOS, CON PLASTICOS, CAUCHO U OTROS MATERIALES, PARA HOMBRES Y NINOS",ocds-5wno2w-SIE-ESMIL-10-2021-73241
1.0,,"BALONES DE FUTBOL, BASQUET, ETC",ocds-5wno2w-SIE-FDI-004-2021-414144
1.0,,ACOPLE ELASTICO DE PINES PARA UNA VELOCIDAD DE LA MAQUINA DE 10 RPM Y POTENCIA NOMINAL DE 0.05 HP.,ocds-5wno2w-SIE-FA-COAD-02-2021-66858
1.0,,PRESTACION DE ASISTENCIA PARA MANTENER LOS SISTEMAS (PROGRAMAS) INFORMATICOS EN BUEN ESTADO DE FUNCIONAMIENTO. EL MANTENIMIENTO PUEDE SER CORRECTIVO O PREVENTIVO E INCLUIR SERVICIOS COMO LA PRESTACION DE ASISTENCIA PARA MANTENER LOS SISTEMAS (PROGRAMAS) I,ocds-5wno2w-SIE-FT-DTIC-2021-7-2562
3.0,,COMPUTADORAS DE ESCRITORIO  PERFIL 2,ocds-5wno2w-SIE-FPDS-2021-004-264581
1.0,,MATERIAL DIDACTICO PARA EL DESARROLLO Y DESTREZAS,ocds-5wno2w-SIE-GADIMCD-11-2021-44718
10000.0,,JERINGILLAS,ocds-5wno2w-SIE-GADM24M-2021-002-63551
1.0,,"SERVICIOS DE SUMINISTROS DE UNA CONEXION DIRECTA A INTERNET. EL PROVEEDOR DE SERVICIOS DE INTERNET TAMBIEN PUEDE PROPORCIONAR LOS SERVICIOS LIBRES JUNTO CON EL ACCESO DE INTERNET COMO EL CORREO ELECTRONICO, ESPACIO PARA LA PAGINA WEB DEL CLIENTE, Y LAS HE",ocds-5wno2w-SIE-GADMCH-016-2021-43412
37.0,,"PINTURAS  Y  BARNICES  (INCLUIDO ESMALTES Y LACAS)  BASADAS  EN POLIMEROS  SINTETICOS  O POLIMEROS  NATURALES  QUIMICAMENTE MODIFICADOS,  DISPERSOS  O  DISUELTOS  EN  UN  MEDIO ACUOSO",ocds-5wno2w-SIE-GADMCH-013-2021-43412
1.0,,BOMBAS ELECTRICAS SUMERGIBLES,ocds-5wno2w-SIE-GADMCJS-019-2021-40430
1.0,,SERVICIOS DE FOTOCOPIA,ocds-5wno2w-SIE-GADMCS-2021-15-96675
1.0,,ESTACION TOTAL ,ocds-5wno2w-SIE-GADMPA-2021-0044-39712
1.0,,ALQUILER DE EQUIPO CAMINERO,ocds-5wno2w-SIE-GADPT-007-2021-128554
18750.0,,"OTROS MEDICAMENTOS N.C.P. ELABORADOS EN BASE DE MEZCLAS DE DOS O MAS ELEMENTOS, PRESENTADOS EN DOSIS MEDIDAS O EN ENVASES PARA LA VENTA AL POR MAYOR O AL POR MENOR: ELEMENTOS CONSTITUYENTES CON FINES TERAPEUTICOS O PROFILACTICOS: ACEITE ALCANFORADO, ACEIT",ocds-5wno2w-SIE-HAGP-090-2021-17993
1.0,,"JERINGAS,AGUJAS,CATETERES,CANULAS Y ARTICULOS ANALOGOS, AGUJAS TUBULARES DE METAL Y AGUJAS DE SUTURA",ocds-5wno2w-SIE-HDGDZ-025-2021-62010
1.0,,FUNDA DE BASURA USO GENERAL 35X47 NEGRO,ocds-5wno2w-SIE-HEEE-203-2021-52558
1.0,,"EQUIPO PARA MEDIR LA PRESION SANGUINEA, E INSUMOS PARA INFUSIONES INTRAVENOSAS",ocds-5wno2w-SIE-HDGDZ-046-2021-62010
1.0,,CUBIERTOS DE PLASTICO,ocds-5wno2w-SIE-HEJCA-AL-15-2021-87497
1.0,,"OTROS MEDICAMENTOS N.C.P. ELABORADOS EN BASE DE MEZCLAS DE DOS O MAS ELEMENTOS, PRESENTADOS EN DOSIS MEDIDAS O EN ENVASES PARA LA VENTA AL POR MAYOR O AL POR MENOR: ELEMENTOS CONSTITUYENTES CON FINES TERAPEUTICOS O PROFILACTICOS: ACEITE ALCANFORADO, ACEIT",ocds-5wno2w-SIE-HGDC-090-2021-594674
1.0,,"OTROS MEDICAMENTOS N.C.P. ELABORADOS EN BASE DE MEZCLAS DE DOS O MAS ELEMENTOS, PRESENTADOS EN DOSIS MEDIDAS O EN ENVASES PARA LA VENTA AL POR MAYOR O AL POR MENOR: ELEMENTOS CONSTITUYENTES CON FINES TERAPEUTICOS O PROFILACTICOS: ACEITE ALCANFORADO, ACEIT",ocds-5wno2w-SIE-HGDC-089-2021-594674
150.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HGEG-069-2021-106745
1.0,,OTRAS DROGAS QUE ACTUAN SOBRE EL SISTEMA NERVIOSO,ocds-5wno2w-SIE-HGEG-079-2021-106745
4.0,,SERVICIOS COMERCIALES AL POR MENOR DE PRODUCTOS COMESTIBLES N.C.P. EN TIENDAS NO ESPECIALIZADAS,ocds-5wno2w-SIE-HGJD-034-2021-15643
1.0,,PARACETAMOL,ocds-5wno2w-SIE-HGIIDE-002-2021-81449
14100.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HGL-048-2021-17082
1.0,,"OTROS MEDICAMENTOS N.C.P. ELABORADOS EN BASE DE MEZCLAS DE DOS O MAS ELEMENTOS, PRESENTADOS EN DOSIS MEDIDAS O EN ENVASES PARA LA VENTA AL POR MAYOR O AL POR MENOR: ELEMENTOS CONSTITUYENTES CON FINES TERAPEUTICOS O PROFILACTICOS: ACEITE ALCANFORADO, ACEIT",ocds-5wno2w-SIE-HGMS-038-2021-899249
1.0,,TODO EL RESTO DE LOS PRODUCTOS TERAPEUTICOS,ocds-5wno2w-SIE-HGMYM-149-2021-82169
47788.0,,Ceftriaxona - Sólido parenteral- 1 000 mg,ocds-5wno2w-SIE-HGSQ-2021-085-868544
1.0,,SERVICIOS DE MANTENIMIENTO Y REPARACION DE OTRA MAQUINARIA PARA FINES GENERALES N.C.P.,ocds-5wno2w-SIE-HLGD-020-2021-93666
1.0,,SERVICIOS DE MANTENIMIENTO Y REPARACION DE EQUIPO DE MEDICINA,ocds-5wno2w-SIE-HNFIB-100-2021-29399
1.0,,SERVICIOS DE MANTENIMIENTO Y REPARACION DE EQUIPO DE MEDICINA,ocds-5wno2w-SIE-HNFIB-101-2021-29399
500.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-HOSNAG-005-2021-2706
1.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-IESS-CECP-005-21-600753
577.0,,Clotrimazol - Semisólido cutáneo- 1 %,ocds-5wno2w-SIE-IESSCED-016-2021-172045
1.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-IESS-HB-059-2021-102124
1.0,,OTROS BIENES INTANGIBLES NO FINANCIEROS,ocds-5wno2w-SIE-IGM-007-2021-36136
1.0,,Metformina - Sólido oral- 850 mg,ocds-5wno2w-SIE-IESSHP-035-2021-86819
1.0,,PRESTACION DE ASISTENCIA PARA MANTENER LOS SISTEMAS (PROGRAMAS) INFORMATICOS EN BUEN ESTADO DE FUNCIONAMIENTO. EL MANTENIMIENTO PUEDE SER CORRECTIVO O PREVENTIVO E INCLUIR SERVICIOS COMO LA PRESTACION DE ASISTENCIA PARA MANTENER LOS SISTEMAS (PROGRAMAS) I,ocds-5wno2w-SIE-INOCAR-032-2021-1006003
330.0,,INSUMOS DE USO GENERAL,ocds-5wno2w-SIE-MDMQ-USS-02-2021-41357
1.0,,"SERVICIOS DE TRANSPORTE DE PASAJEROS POR ITINERARIOS Y CON HORARIOS PREDETERMINADOS PARA UN SEGMENTO ESPECIFICO DE USUARIOS, POR EJEMPLO  EMPRESAS",ocds-5wno2w-SIE-SRIZ7-2021-009-2438
1.0,,"SERVICIO DE VIGILANCIA FISICA CON MEDIO HUMANO, CON ARMA",ocds-5wno2w-SIE-UNAEP-2021-002-486900
108.0,0.4256,MARCADOR TIZA LIQUIDA PUNTA  GRUESA VARIOS COLORES,ocds-5wno2w-CE-20210002122484-334029
9000.0,0.02,Levotiroxina sódica,ocds-5wno2w-CE-20210002122641-9084
50.0,1.12,SERVICIOS DE CONFECCION DE PRENDAS DE VESTIR,ocds-5wno2w-CE-20210002122570-39186
10.0,1.40784,LAPIZ 2B SIN GOMA CAJA DE 12 UNIDADES,ocds-5wno2w-CE-20210002122563-34880
51900.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002122512-69823
100.0,0.1589,Oxitocina,ocds-5wno2w-CE-20210002122514-17483
40.0,0.9856,SENALADORES TIPO BANDERITAS,ocds-5wno2w-CE-20210002122560-34880
1900.0,53.7264,BOTIN CUERO GRASO,ocds-5wno2w-CE-20210002122529-741823
4.0,2.912,GRAPADORA NORMAL METALICA MEDIANA,ocds-5wno2w-CE-20210002122562-34880
9000.0,0.252,CD S GRABABLES SIN CAJA CD-R,ocds-5wno2w-CE-20210002122236-748941
5.0,16.072,TACHO DE BASURA CON TAPA Y PEDAL VERDE 24 LT,ocds-5wno2w-CE-20210002122288-79844
20.0,0.672,GRAPAS 26/6 CAJA DE 5000 U,ocds-5wno2w-CE-20210002122559-34880
6030.0,0.03671,Quetiapina,ocds-5wno2w-CE-20210002122250-87497
66570.0,0.06,Sales de hierro + Ácido fólico,ocds-5wno2w-CE-20210002122510-10836
200.0,5.33,Dexametasona + Tobramicina,ocds-5wno2w-CE-20210002122640-9084
10.0,2.3296,JABON DE TOCADOR LIQUIDO CON VALVULA 500 ML,ocds-5wno2w-CE-20210002122724-559458
750.0,2.22,Amoxicilina,ocds-5wno2w-CE-20210002122497-101386
9000.0,0.0799,Amoxicilina + Ácido clavulánico,ocds-5wno2w-CE-20210002122526-17483
110.0,0.45,Paracetamol,ocds-5wno2w-CE-20210002122496-101386
1800.0,0.6,Estradiol valerato + Noretisterona enantato,ocds-5wno2w-CE-20210002122495-101386
10.0,81.1328,UNIFORME DE OFICINA,ocds-5wno2w-CE-20210002122648-52077
10000.0,0.03,Levotiroxina sódica,ocds-5wno2w-CE-20210002122642-9084
4234.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002122647-72127
12.0,1.4112,TABLA PARA APUNTES (APOYAMANOS) PLASTICO,ocds-5wno2w-CE-20210002122568-34880
350.0,0.4144,BLOQUES HUECOS DE HORMIGON DE 40 X 20 X 15,ocds-5wno2w-CE-20210002122491-79685
70.0,6.5818,Lidocaína,ocds-5wno2w-CE-20210002122521-17483
1231.0,0.4144,BLOQUES HUECOS DE HORMIGON DE 40 X 20 X 15,ocds-5wno2w-CE-20210002122490-79685
3000.0,0.02,Levotiroxina sódica,ocds-5wno2w-CE-20210002122525-17483
330.0,2.67,Insulina humana NPH (acción intermedia),ocds-5wno2w-CE-20210002122524-17483
6.0,1.19392,ATOMIZADOR 500 CC,ocds-5wno2w-CE-20210002122283-79844
1350.0,2.52,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,ocds-5wno2w-CE-20210002122489-32457
400.0,2.28,Sulfato de zinc,ocds-5wno2w-CE-20210002122643-9084
24.0,0.13104,BORRADOR (MEDIANO) PARA LAPIZ,ocds-5wno2w-CE-20210002122564-34880
300.0,2.67,Insulina humana NPH (acción intermedia),ocds-5wno2w-CE-20210002122498-101386
3654.0,0.0094,Furosemida,ocds-5wno2w-CE-20210002122527-17483
200.0,0.15456,CARPETA FOLDER DE CARTULINA KRAFT (VINCHA INCLUIDA),ocds-5wno2w-CE-20210002122565-34880
2.0,1.4,LAPIZ HB CON GOMA CAJA 12 UNIDADES,ocds-5wno2w-CE-20210002122700-265999
177.0,443.8784,SERVICIO DE DESBROCE Y MANTENIMIENTO DE LINEAS DE ALTA TENSIÓN,ocds-5wno2w-CE-20210002122710-462114
200.0,1.3104,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,ocds-5wno2w-CE-20210002122697-265999
5.0,0.504,TIJERAS MEDIANAS DE 6 PULGADAS,ocds-5wno2w-CE-20210002122696-265999
40.0,0.8064,CINTA DE EMPAQUE 48X80 YDAS COLOR TRANSPARENTE,ocds-5wno2w-CE-20210002122566-34880
1.0,147.7056,MUEBLES DE ESCUELA,ocds-5wno2w-CE-20210002122504-79685
30.0,2.67,Insulina humana (acción rápida),ocds-5wno2w-CE-20210002122499-101386
19.0,18.4016,"OTROS ALMIDONES: ALMIDON DE ARROZ, DE ARRURRUZ, DE PALMA DE SAGU, DE GRANOS DE OTROS CEREALES",ocds-5wno2w-CE-20210002122651-836661
20.0,0.336,ESTILETE MEDIANO,ocds-5wno2w-CE-20210002122695-265999
30.0,3.4272,"NOTAS ADHESIVAS CUBO DE 5 COLORES 3X3""",ocds-5wno2w-CE-20210002122567-34880
24000.0,0.0799,Amoxicilina + Ácido clavulánico,ocds-5wno2w-CE-20210002122248-87497
39000.0,1.0487,Tiotropio bromuro,ocds-5wno2w-CE-20210002122249-87497
4000.0,0.0799,Amoxicilina + Ácido clavulánico,ocds-5wno2w-CE-20210002122500-101386
170.0,2.576,SERVICIO DE ALIMENTACIÓN PERMANENTE PARA ENTIDADES QUE CUENTAN CON EQUIPO DE COCINA,ocds-5wno2w-CE-20210002122528-118658
21.0,0.4144,MARCADOR PERMANENTE NEGRO PUNTA REDONDA,ocds-5wno2w-CE-20210002122306-286134
201.0,0.6384,ARCHIVADOR DE CARTON PLEGABLE LOMO 16 CMS NO 3,ocds-5wno2w-CE-20210002122298-286134
200.0,1.624,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,ocds-5wno2w-CE-20210002122561-34880
3.0,7.728,FLASH MEMORY 16 GB,ocds-5wno2w-CE-20210002122722-559458
100.0,2.4528,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS,ocds-5wno2w-CE-20210002122295-79844
14580.0,12.6224,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20210002122580-91576
5.0,1.95328,ESCOBA DE MADERA FIBRA DE COCO DE 30 CM,ocds-5wno2w-CE-20210002122537-79844
30.0,2.46288,PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS,ocds-5wno2w-CE-20210002122538-79844
200.0,1.232,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,ocds-5wno2w-CE-20210002122455-748941
8000.0,0.3248,DVD-R CON CAJA,ocds-5wno2w-CE-20210002122457-748941
1.0,136.1136,"TACHO DE BASURA INDUSTRIAL PUNTO ECOLOGICO  (AZUL, NEGRO, VERDE) DE 50 LITROS",ocds-5wno2w-CE-20210002122536-79844
200.0,0.3472,RESALTADORES VARIOS COLORES,ocds-5wno2w-CE-20210002122459-748941
100.0,0.4816,MARCADOR PARA CD,ocds-5wno2w-CE-20210002122485-748941
60.0,1.4,MASKING DE 2 PULG. X 40 YARDAS MULTIUSO,ocds-5wno2w-CE-20210002122486-748941
5.0,6.0368,CALCULADORA TIPO SUMADORA 12 DIGITOS,ocds-5wno2w-CE-20210002122509-748941
120.0,0.896,PARES DE PILAS AAA (ALCALINA),ocds-5wno2w-CE-20210002122456-748941
20.0,0.2576,ETIQUETAS ADHESIVAS 8.5 CM X 1.5 CM T-22,ocds-5wno2w-CE-20210002122721-559458
2.0,1.09312,VINCHAS METALICAS DE CARPETA CAJA DE 50 U,ocds-5wno2w-CE-20210002122299-286134
1.0,2.688,GRAPADORA NORMAL METALICA MEDIANA,ocds-5wno2w-CE-20210002122303-286134
5.0,0.448,ESTILETE GRANDE,ocds-5wno2w-CE-20210002122302-286134
130.0,0.112,CARPETAS FOLDER DE CARTULINA MANILA (VINCHA INCLUIDA),ocds-5wno2w-CE-20210002122301-286134
100.0,0.4816,CARPETAS PLASTICAS UN LADO TRANSPARENTE,ocds-5wno2w-CE-20210002122717-559458
5.0,0.392,RESALTADORES VARIOS COLORES,ocds-5wno2w-CE-20210002122300-286134
40.0,1.456,MASKING DE 2 PULG. X 40 YARDAS MULTIUSO,ocds-5wno2w-CE-20210002122716-559458
5.0,2.408,DISPENSADOR DE CINTA MEDIANO 2 SERVICIOS,ocds-5wno2w-CE-20210002122718-559458
16.0,0.63728,GOMA LIQUIDA 250 GR,ocds-5wno2w-CE-20210002122719-559458
3.0,2.464,PERFORADORA DE ESCRITORIO MEDIANA,ocds-5wno2w-CE-20210002122720-559458
50.0,0.4816,CINTA DE EMBALAJE TRANSPARENTE 2 PULGADAS X 40 MTS,ocds-5wno2w-CE-20210002122715-559458
35784.0,0.0094,Furosemida,ocds-5wno2w-CE-20210002122251-87497
300.0,7.5,Haloperidol decanoato,ocds-5wno2w-CE-20210002122639-9084
1.0,135.0384,ALECENAS PARA LOZA,ocds-5wno2w-CE-20210002122505-79685
3.0,1.45488,GUANTES DE CAUCHO NO 8 BICOLOR,ocds-5wno2w-CE-20210002122723-559458
100.0,1.7416,DESINFECTANTE AMONIO CUATERNARIO GALON,ocds-5wno2w-CE-20210002122454-21655
13.0,0.4144,MARCADOR PERMANENTE AZUL PUNTA REDONDA,ocds-5wno2w-CE-20210002122309-286134
1000.0,0.15456,CARPETA FOLDER DE CARTULINA KRAFT (VINCHA INCLUIDA),ocds-5wno2w-CE-20210002122483-334029
24.0,0.0336,SOBRE MANILA F1,ocds-5wno2w-CE-20210002122482-334029
23000.0,0.28,Sales de rehidratación oral: •Glucosa •Cloruro de sodio •Cloruro de potasio •Citrato trisódico dihidrato,ocds-5wno2w-CE-20210002122522-17483
1400.0,2.22,Amoxicilina,ocds-5wno2w-CE-20210002122520-17483
193.0,1.4504,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,ocds-5wno2w-CE-20210002122307-286134
60.0,120.064,ESCRITORIO RECTO MINKA I 1200MM X 600,ocds-5wno2w-CE-20210002122511-44856
600.0,1.407,Permetrina,ocds-5wno2w-CE-20210002122523-17483
24.0,0.3248,SACAGRAPAS,ocds-5wno2w-CE-20210002122481-334029
170.0,1.5344,ARCHIVADOR DE CARTON NO. 15 CON TAPA,ocds-5wno2w-CE-20210002122238-748941
4.0,0.504,TIJERAS MEDIANAS DE 6 PULGADAS,ocds-5wno2w-CE-20210002122308-286134
84.0,0.84,"HIPOCLORITO DE SODIO AL 5 POR CIENTO, LITRO",ocds-5wno2w-CE-20210002122709-577465
24.0,0.1344,SACAPUNTAS PEQUENO METALICO 1 SERVICIO,ocds-5wno2w-CE-20210002122257-748941
100.0,0.8176,TIJERA GRANDE DE 8 PULG.,ocds-5wno2w-CE-20210002122256-748941
3.0,0.83552,TACHUELAS DE COLORES CAJA 100 UNIDADES,ocds-5wno2w-CE-20210002122398-324878
96.0,2.24,"NOTAS ADHESIVAS CUBO DE 5 COLORES 3X3""",ocds-5wno2w-CE-20210002122477-334029
24.0,0.19488,CINTA ADHESIVA TRANSPARENTE 18 X 25 YDAS,ocds-5wno2w-CE-20210002122478-334029
500.0,0.25592,CD S GRABABLES SIN CAJA CD-R,ocds-5wno2w-CE-20210002122479-334029
24.0,0.15064,GRAPAS 26/6 CAJA DE 1000 U,ocds-5wno2w-CE-20210002122480-334029
53100.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002122652-51561
45200.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002122488-93666
15.0,5.9399,Enalapril,ocds-5wno2w-CE-20210002122359-2733
1.0,168.672,ALECENAS PARA LOZA,ocds-5wno2w-CE-20210002122503-79685
50.0,4.256,PERFORADORA DE ESCRITORIO GRANDE,ocds-5wno2w-CE-20210002122452-21655
24.0,4.256,PERFORADORA DE ESCRITORIO GRANDE,ocds-5wno2w-CE-20210002122472-334029
8100.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002122615-924541
4.0,19.98,CANASTA DE PRODUCTOS ALIMENTICIOS-FRUTAS FRESCAS,ocds-5wno2w-CE-20210002122617-997823
5.0,46.58,CANASTA DE PRODUCTOS CARNICOS Y HUEVOS,ocds-5wno2w-CE-20210002122617-997823
9.0,13.05,"OTROS PRODUCTOS A BASE DE CONSTITUYENTES NATURALES DE LA LECHE, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO N.C.P.:",ocds-5wno2w-CE-20210002122617-997823
1.0,18.4016,"OTROS ALMIDONES: ALMIDON DE ARROZ, DE ARRURRUZ, DE PALMA DE SAGU, DE GRANOS DE OTROS CEREALES",ocds-5wno2w-CE-20210002122617-997823
1.0,17.85,CANASTA DE PRODUCTOS ALIMENTICIOS-LEGUMBRES-VERDURAS-HORTALIZAS FRESCAS,ocds-5wno2w-CE-20210002122617-997823
119.0,3.0016,SERVICIOS DE ALMUERZOS Y REFRIGERIOS PARA INSTITUCIONES,ocds-5wno2w-CE-20210002122618-110570
8.0,19.98,CANASTA DE PRODUCTOS ALIMENTICIOS-FRUTAS FRESCAS,ocds-5wno2w-CE-20210002122619-997823
7.0,46.58,CANASTA DE PRODUCTOS CARNICOS Y HUEVOS,ocds-5wno2w-CE-20210002122619-997823
2.0,50.44,CANASTA DE PRODUCTOS CARNICOS Y HUEVOS,ocds-5wno2w-CE-20210002122619-997823
10.0,13.05,"OTROS PRODUCTOS A BASE DE CONSTITUYENTES NATURALES DE LA LECHE, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO N.C.P.:",ocds-5wno2w-CE-20210002122619-997823
4.0,18.4016,"OTROS ALMIDONES: ALMIDON DE ARROZ, DE ARRURRUZ, DE PALMA DE SAGU, DE GRANOS DE OTROS CEREALES",ocds-5wno2w-CE-20210002122619-997823
1.0,17.85,CANASTA DE PRODUCTOS ALIMENTICIOS-LEGUMBRES-VERDURAS-HORTALIZAS FRESCAS,ocds-5wno2w-CE-20210002122619-997823
4.0,65.77,CANASTA DE ESPECIAS PURAS-PRODUCTOS PROCESADOS,ocds-5wno2w-CE-20210002122619-997823
10000.0,1.5232,SERVICIOS DE LIMPIEZA Y PLANCHADO DE ROPA PARA EMPRESAS,ocds-5wno2w-CE-20210002122620-2810
27020.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002122621-577465
12056.0,1.4448,"SERVICIOS DE LIMPIEZA Y MANTENIMIENTO DE VIVIENDAS O DE EDIFICIOS COMERCIALES, ADMINISTRATIVOS E INDUSTRIALE, LIMPIEZA Y ENCERADO DE PISOS",ocds-5wno2w-CE-20210002122622-577465
300.0,4.3,Lágrimas artificiales y otros preparados inertes,ocds-5wno2w-CE-20210002122627-9084
500.0,0.1589,Oxitocina,ocds-5wno2w-CE-20210002122628-9084
12.0,0.8064,MASKING DE 1 PULG. X 40 YARDAS MULTIUSO,ocds-5wno2w-CE-20210002122471-334029
100.0,0.3024,FOLDER COLGANTE VARIOS COLORES,ocds-5wno2w-CE-20210002122470-334029
5.0,14.4984,DISPENSADOR DE JABON LIQUIDO CON BOTELLA RELLENABLE HASTA DE 800 ML,ocds-5wno2w-CE-20210002122284-79844
48.0,0.2912,CINTA ADHESIVA 18 X 50 YDAS,ocds-5wno2w-CE-20210002122469-334029
15.0,1.2432,GUANTES DE CAUCHO NO 7 Y MEDIO BICOLOR,ocds-5wno2w-CE-20210002122285-79844
10.0,2.9456,TRAPEADOR REDONDO DE 24-30 CM,ocds-5wno2w-CE-20210002122286-79844
5.0,1.12,CEPILLO PARA SANITARIO CON BASE PLASTICA,ocds-5wno2w-CE-20210002122289-79844
4.0,3.8192,AMBIENTAL VARIAS FRAGANCIAS LIQUIDO GALON,ocds-5wno2w-CE-20210002122294-79844
600.0,0.45,Paracetamol,ocds-5wno2w-CE-20210002122631-9084
2250.0,0.4592,ADOQUINES EXAGONALES DE CONCRETO  350 KG/CM2 DE RESISITENCIA,ocds-5wno2w-CE-20210002122654-95614
14.0,19.98,CANASTA DE PRODUCTOS ALIMENTICIOS-FRUTAS FRESCAS,ocds-5wno2w-CE-20210002122653-836661
28.0,46.58,CANASTA DE PRODUCTOS CARNICOS Y HUEVOS,ocds-5wno2w-CE-20210002122653-836661
5.0,50.44,CANASTA DE PRODUCTOS CARNICOS Y HUEVOS,ocds-5wno2w-CE-20210002122653-836661
15.0,13.05,"OTROS PRODUCTOS A BASE DE CONSTITUYENTES NATURALES DE LA LECHE, INCLUSO AZUCARADOS O EDULCORADOS DE OTRO MODO N.C.P.:",ocds-5wno2w-CE-20210002122653-836661
41.0,16.43,"OTROS ALMIDONES: ALMIDON DE ARROZ, DE ARRURRUZ, DE PALMA DE SAGU, DE GRANOS DE OTROS CEREALES",ocds-5wno2w-CE-20210002122653-836661
19.0,17.85,CANASTA DE PRODUCTOS ALIMENTICIOS-LEGUMBRES-VERDURAS-HORTALIZAS FRESCAS,ocds-5wno2w-CE-20210002122653-836661
70.0,2.52,SERVICIIO DE REFRIGERIO PARA ENVENTOS DE CAPACITACION,ocds-5wno2w-CE-20210002122601-115394
36.0,1.02704,GOMA EN BARRA DE 40 GR,ocds-5wno2w-CE-20210002122468-334029
50.0,0.224,CLIPS STANDAR 32 MM METALICOS,ocds-5wno2w-CE-20210002122475-334029
24.0,0.0448,SOBRE MANILA F3,ocds-5wno2w-CE-20210002122474-334029
200.0,1.3104,ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,ocds-5wno2w-CE-20210002122473-334029
2.0,257.6784,NEUMATICO 215/75 R 17.5 126/124 TODA POSICION APLICACION REGIONAL,ocds-5wno2w-CE-20210002122326-35256
700.0,0.6,Estradiol valerato + Noretisterona enantato,ocds-5wno2w-CE-20210002122630-9084
1.0,4.6032,AGUZADOR MANUAL PEQUEÑO,ocds-5wno2w-CE-20210002122401-324878
334.0,0.056,SOBRE MANILA F4,ocds-5wno2w-CE-20210002122400-324878
